timestamp,dataset,model,model_type,run_type,metric,transform,transform_param,score
20241028_114110,bigearthnet,densenet,cnn,NT,test_mAP_macro,median,0,0.671603798866272
20241028_143123,caltech,vit,transformer,NT,test_accuracy_macro,patch_rotation,2,0.45377683639526367
20241028_145340,imagenet,inception,cnn,PT,test_accuracy_macro,greyscale,1,0.5512951612472534
20241028_124652,rgb_bigearthnet,xception,cnn,NT,test_mAP_macro,channel_shuffle,3,0.3512256145477295
20241028_185657,imagenet,convmixer,transformer,PT,test_accuracy_macro,patch_rotation,15,0.09498871862888336
20241028_133119,rgb_bigearthnet,vit,transformer,NT,test_mAP_macro,gaussian,2.0,0.5698396563529968
20241028_125224,imagenet,densenet,cnn,PT,test_accuracy_macro,greyscale,0,0.8102498054504395
20241028_123331,rgb_bigearthnet,xception,cnn,NT,test_mAP_macro,bilateral,3,0.514557957649231
20241028_121604,deepglobe,deit,transformer,NT,test_mAP_macro,patch_rotation,8,0.6159670352935791
20241028_154931,bigearthnet,convmixer,transformer,NT,test_mAP_macro,channel_inversion,6,0.19806866347789764
20241028_164155,caltech_120,vit,transformer,NT,test_accuracy_macro,patch_rotation,15,0.4324711263179779
20241028_145018,caltech,cait,transformer,NT,test_accuracy_macro,gaussian,9.0,0.41170135140419006
20241028_133338,rgb_bigearthnet,vit,transformer,NT,test_mAP_macro,patch_shuffle,1,0.5893919467926025
20241028_123910,imagenet,densenet,cnn,PT,test_accuracy_macro,patch_shuffle,6,0.16957052052021027
20241028_171238,imagenet,pvt,transformer,PT,test_accuracy_macro,bilateral,3,0.821499764919281
20241008_171313,deepglobe,densenet,cnn,ST,test_mAP_macro,,,0.794314980506897
20241028_105524,rgb_bigearthnet,efficientnet,cnn,NT,test_mAP_macro,channel_inversion,12,0.28777316212654114
20241028_115756,deepglobe,regnety,cnn,NT,test_mAP_macro,patch_rotation,2,0.6799306869506836
20241028_134149,bigearthnet,vit,transformer,NT,test_mAP_macro,channel_shuffle,0,0.6747775673866272
20241028_135551,caltech,resnext,cnn,NT,test_accuracy_macro,gaussian,0.5,0.6234534382820129
20241028_142945,caltech,vit,transformer,NT,test_accuracy_macro,gaussian,3.0,0.5050763487815857
20241028_124338,bigearthnet,xception,cnn,NT,test_mAP_macro,patch_shuffle,4,0.6461243629455566
20241028_154607,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,patch_shuffle,11,0.04668556898832321
20241028_165547,caltech_120,cait,transformer,NT,test_accuracy_macro,channel_inversion,2,0.052945565432310104
20241028_183148,imagenet,convmixer,transformer,PT,test_accuracy_macro,bilateral,3,0.8190373778343201
20241028_145749,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,patch_rotation,8,0.5764508843421936
20241028_141738,caltech,inception,cnn,NT,test_accuracy_macro,sobel,0,0.626112699508667
20241028_133505,imagenet,mobilenet,cnn,PT,test_accuracy_macro,gaussian,1.0,0.647657036781311
20241028_115540,deepglobe,regnety,cnn,NT,test_mAP_macro,gaussian,5.0,0.46602290868759155
20241028_141824,caltech,inception,cnn,NT,test_accuracy_macro,patch_shuffle,8,0.12206224352121353
20241028_130845,bigearthnet,inception,cnn,NT,test_mAP_macro,channel_inversion,6,0.2110215276479721
20241028_153814,imagenet,vit,transformer,PT,test_accuracy_macro,patch_shuffle,6,0.05861905589699745
20241028_102525,deepglobe,resnet,cnn,NT,test_mAP_macro,patch_shuffle,2,0.6923607587814331
20241028_103100,rgb_bigearthnet,resnet,cnn,NT,test_mAP_macro,patch_rotation,8,0.5708743333816528
20241028_095709,imagenet,efficientnet,cnn,PT,test_accuracy_macro,median,5,0.6541677713394165
20241028_114132,bigearthnet,densenet,cnn,NT,test_mAP_macro,median,3,0.6603708267211914
20241028_153605,imagenet,vit,transformer,PT,test_accuracy_macro,sobel,3,0.0018175025470554829
20241028_132501,rgb_bigearthnet,regnety,cnn,NT,test_mAP_macro,greyscale,0,0.585956335067749
20241028_134608,imagenet,mobilenet,cnn,PT,test_accuracy_macro,patch_rotation,8,0.23355622589588165
20241009_110657,caltech,deit,transformer,ST,test_accuracy_macro,,,0.5143551826477051
20241028_144015,rgb_bigearthnet,pvt,transformer,NT,test_mAP_macro,patch_rotation,6,0.6147552728652954
20241028_141528,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,gaussian,1.0,0.5814222097396851
20241028_150218,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,channel_inversion,12,0.26041245460510254
20241028_162627,caltech_120,inception,cnn,NT,test_accuracy_macro,bilateral,9,0.2495187371969223
20241028_113227,bigearthnet,regnet,cnn,NT,test_mAP_macro,channel_shuffle,2,0.38229963183403015
20241028_150755,caltech,pit,transformer,NT,test_accuracy_macro,channel_shuffle,12,0.3452823758125305
20241028_112710,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,patch_shuffle,15,0.47010764479637146
20241028_160103,caltech_120,regnet,cnn,NT,test_accuracy_macro,greyscale,0,0.5536187887191772
20241028_121545,deepglobe,deit,transformer,NT,test_mAP_macro,patch_rotation,4,0.634208619594574
20241028_131211,deepglobe,convmixer,transformer,NT,test_mAP_macro,patch_rotation,15,0.615975022315979
20241028_192030,imagenet,mvit,transformer,PT,test_accuracy_macro,patch_shuffle,8,0.41587376594543457
20241028_093740,imagenet,resnet,cnn,PT,test_accuracy_macro,patch_rotation,2,0.6030634045600891
20241028_162526,caltech_120,xception,cnn,NT,test_accuracy_macro,channel_inversion,6,0.18228831887245178
20241028_151032,rgb_bigearthnet,beit,transformer,NT,test_mAP_macro,gaussian,5.0,0.4558195471763611
20241009_150605,rgb_bigearthnet,convnext,cnn,ST,test_mAP_macro,,,0.6218578815460205
20241028_154345,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,median,9,0.308167040348053
20241028_141003,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,bilateral,3,0.5849130153656006
20241028_143729,rgb_bigearthnet,pvt,transformer,NT,test_mAP_macro,patch_shuffle,4,0.5955793261528015
20241028_143459,rgb_bigearthnet,pvt,transformer,NT,test_mAP_macro,gaussian,5.0,0.3674446940422058
20241028_155125,caltech_120,convnext,cnn,NT,test_accuracy_macro,gaussian,9.0,0.43777215480804443
20241028_155411,caltech_120,convnext,cnn,NT,test_accuracy_macro,channel_shuffle,12,0.2857203185558319
20241028_140023,bigearthnet,deit,transformer,NT,test_mAP_macro,channel_shuffle,6,0.3057774603366852
20241028_163941,caltech_120,vit,transformer,NT,test_accuracy_macro,gaussian,2.0,0.5185286998748779
20241028_150433,caltech,pit,transformer,NT,test_accuracy_macro,median,31,0.5433681607246399
20241028_171529,caltech_120,beit,transformer,NT,test_accuracy_macro,channel_inversion,2,0.02296418510377407
20241028_151319,caltech,beit,transformer,NT,test_accuracy_macro,sobel,3,0.06768724322319031
20241028_151223,caltech,beit,transformer,NT,test_accuracy_macro,gaussian,3.0,0.5246770977973938
20241028_113430,deepglobe,xception,cnn,NT,test_mAP_macro,median,15,0.2290624976158142
20241028_122641,imagenet,densenet,cnn,PT,test_accuracy_macro,median,0,0.7988476753234863
20241028_111657,imagenet,convnext,cnn,PT,test_accuracy_macro,bilateral,31,0.47706034779548645
20241028_123824,deepglobe,pvt,transformer,NT,test_mAP_macro,patch_rotation,4,0.648404061794281
20241028_132210,rgb_bigearthnet,regnety,cnn,NT,test_mAP_macro,channel_shuffle,6,0.34740498661994934
20241028_165454,caltech_120,cait,transformer,NT,test_accuracy_macro,channel_shuffle,2,0.2544237971305847
20241028_144510,caltech,swin,transformer,NT,test_accuracy_macro,channel_shuffle,2,0.3580338954925537
20241028_135704,rgb_bigearthnet,deit,transformer,NT,test_mAP_macro,channel_inversion,0,0.5857043266296387
20241028_164016,caltech_120,vit,transformer,NT,test_accuracy_macro,sobel,0,0.5305687189102173
20241028_104925,deepglobe,convnext,cnn,NT,test_mAP_macro,channel_inversion,3,0.21068350970745087
20241028_124925,bigearthnet,xception,cnn,NT,test_mAP_macro,channel_inversion,1,0.36569711565971375
20241028_153958,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,channel_shuffle,3,0.3498384654521942
20241028_142847,caltech,vit,transformer,NT,test_accuracy_macro,median,5,0.5154422521591187
20241028_102655,bigearthnet,resnet,cnn,NT,test_mAP_macro,gaussian,5.0,0.4834653437137604
20241028_132923,caltech,efficientnet,cnn,NT,test_accuracy_macro,patch_rotation,2,0.1578165888786316
20241028_141408,caltech,xception,cnn,NT,test_accuracy_macro,greyscale,0,0.762424647808075
20241028_151859,imagenet,regnety,cnn,PT,test_accuracy_macro,channel_inversion,1,0.2620219886302948
20241004_173627,caltech,mvit,transformer,ST,test_accuracy_macro,,,0.7048248052597046
20241028_143853,rgb_bigearthnet,pvt,transformer,NT,test_mAP_macro,patch_shuffle,15,0.44224104285240173
20241028_131007,rgb_bigearthnet,regnety,cnn,NT,test_mAP_macro,bilateral,31,0.3356156349182129
20241028_113354,deepglobe,xception,cnn,NT,test_mAP_macro,median,3,0.23097150027751923
20241028_112304,deepglobe,mobilenet,cnn,NT,test_mAP_macro,bilateral,15,0.23617659509181976
20241028_122135,deepglobe,cait,transformer,NT,test_mAP_macro,bilateral,15,0.24896138906478882
20241028_161727,caltech_120,mobilenet,cnn,NT,test_accuracy_macro,patch_shuffle,11,0.04479169100522995
20241028_110942,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,patch_rotation,6,0.5547195672988892
20241028_163240,caltech_120,regnety,cnn,NT,test_accuracy_macro,bilateral,15,0.4009803533554077
20241028_134243,bigearthnet,vit,transformer,NT,test_mAP_macro,channel_shuffle,6,0.30295291543006897
20241028_171043,caltech_120,beit,transformer,NT,test_accuracy_macro,gaussian,0.0,0.5431394577026367
20241028_113209,imagenet,convnext,cnn,PT,test_accuracy_macro,patch_shuffle,6,0.5719303488731384
20241028_114739,deepglobe,inception,cnn,NT,test_mAP_macro,patch_shuffle,8,0.6215976476669312
20241028_165332,caltech_120,cait,transformer,NT,test_accuracy_macro,patch_shuffle,11,0.15990447998046875
20241028_134153,caltech,regnet,cnn,NT,test_accuracy_macro,gaussian,15.0,0.3104704022407532
20241028_162116,caltech_120,xception,cnn,NT,test_accuracy_macro,median,15,0.35358917713165283
20241028_150034,bigearthnet,pit,transformer,NT,test_mAP_macro,patch_shuffle,6,0.6080856919288635
20241028_121800,deepglobe,deit,transformer,NT,test_mAP_macro,channel_inversion,3,0.19055956602096558
20241028_170745,caltech_120,pit,transformer,NT,test_accuracy_macro,channel_inversion,1,0.12268529087305069
20241028_155954,caltech_120,regnet,cnn,NT,test_accuracy_macro,channel_shuffle,2,0.31688302755355835
20241028_141021,caltech,xception,cnn,NT,test_accuracy_macro,gaussian,9.0,0.19840700924396515
20241028_150921,rgb_bigearthnet,beit,transformer,NT,test_mAP_macro,gaussian,1.0,0.5895411968231201
20241028_150110,bigearthnet,pit,transformer,NT,test_mAP_macro,patch_shuffle,11,0.5799912810325623
20241028_135755,bigearthnet,deit,transformer,NT,test_mAP_macro,patch_rotation,4,0.6538479328155518
20241028_144517,caltech,swin,transformer,NT,test_accuracy_macro,channel_shuffle,3,0.2883422076702118
20241028_150404,caltech,pit,transformer,NT,test_accuracy_macro,median,3,0.5855023860931396
20241028_170553,caltech_120,pit,transformer,NT,test_accuracy_macro,patch_shuffle,6,0.1094500944018364
20241028_112400,deepglobe,mobilenet,cnn,NT,test_mAP_macro,median,0,0.5594072341918945
20241028_141232,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,median,0,0.5868780612945557
20241028_121623,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,bilateral,15,0.3534441292285919
20241028_143021,caltech,vit,transformer,NT,test_accuracy_macro,sobel,3,0.0581352598965168
20241028_140009,caltech,resnext,cnn,NT,test_accuracy_macro,channel_inversion,0,0.6439100503921509
20241028_132122,caltech,resnet,cnn,NT,test_accuracy_macro,patch_shuffle,4,0.41943445801734924
20241028_151519,bigearthnet,beit,transformer,NT,test_mAP_macro,gaussian,0.5,0.6637428998947144
20241028_165714,caltech_120,pvt,transformer,NT,test_accuracy_macro,bilateral,15,0.6506858468055725
20241028_141655,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,gaussian,9.0,0.3988335430622101
20241028_140226,caltech,mobilenet,cnn,NT,test_accuracy_macro,median,3,0.4765267074108124
20241028_150411,imagenet,regnety,cnn,PT,test_accuracy_macro,gaussian,2.0,0.5508795976638794
20241028_163935,caltech_120,vit,transformer,NT,test_accuracy_macro,gaussian,1.0,0.5367105007171631
20241028_094103,imagenet,resnet,cnn,PT,test_accuracy_macro,patch_rotation,15,0.10033862292766571
20241028_170035,caltech_120,pvt,transformer,NT,test_accuracy_macro,patch_rotation,2,0.2638160288333893
20241028_152201,caltech,convmixer,transformer,NT,test_accuracy_macro,gaussian,2.0,0.5639714002609253
20241028_162720,imagenet,swin,transformer,PT,test_accuracy_macro,gaussian,2.0,0.6301596760749817
20241028_125916,rgb_bigearthnet,inception,cnn,NT,test_mAP_macro,patch_shuffle,2,0.5641413927078247
20241028_163353,caltech_120,regnety,cnn,NT,test_accuracy_macro,gaussian,1.0,0.473092257976532
20241028_145453,caltech,cait,transformer,NT,test_accuracy_macro,channel_inversion,6,0.06788116693496704
20241028_165348,caltech_120,cait,transformer,NT,test_accuracy_macro,patch_rotation,1,0.34570854902267456
20241028_155611,caltech_120,regnet,cnn,NT,test_accuracy_macro,median,0,0.5536187887191772
20241028_130219,deepglobe,beit,transformer,NT,test_mAP_macro,greyscale,1,0.28904202580451965
20241028_155926,caltech_120,regnet,cnn,NT,test_accuracy_macro,patch_rotation,8,0.4764019548892975
20241028_125920,bigearthnet,inception,cnn,NT,test_mAP_macro,gaussian,3.0,0.43854326009750366
20241028_124913,deepglobe,pit,transformer,NT,test_mAP_macro,channel_inversion,0,0.6483032703399658
20241028_094539,imagenet,resnet,cnn,PT,test_accuracy_macro,channel_inversion,1,0.376908540725708
20241028_130448,bigearthnet,inception,cnn,NT,test_mAP_macro,patch_rotation,8,0.5951316952705383
20241028_150205,bigearthnet,pit,transformer,NT,test_mAP_macro,patch_rotation,2,0.6450741291046143
20241028_151723,imagenet,regnety,cnn,PT,test_accuracy_macro,channel_shuffle,6,0.5692741274833679
20241028_133618,rgb_bigearthnet,vit,transformer,NT,test_mAP_macro,patch_rotation,2,0.5857521295547485
20241028_144658,caltech,cait,transformer,NT,test_accuracy_macro,bilateral,0,0.4747186601161957
20241028_144817,caltech,cait,transformer,NT,test_accuracy_macro,median,0,0.4747186601161957
20241028_112515,deepglobe,mobilenet,cnn,NT,test_mAP_macro,gaussian,0.5,0.5605916380882263
20241028_113509,bigearthnet,regnet,cnn,NT,test_mAP_macro,channel_inversion,6,0.19693893194198608
20241028_123511,deepglobe,pvt,transformer,NT,test_mAP_macro,gaussian,5.0,0.4716565012931824
20241028_134747,caltech,densenet,cnn,NT,test_accuracy_macro,median,15,0.3492434024810791
20241028_135013,bigearthnet,deit,transformer,NT,test_mAP_macro,median,0,0.6552188992500305
20241028_110506,imagenet,efficientnet,cnn,PT,test_accuracy_macro,channel_shuffle,2,0.6690719127655029
20241028_132130,caltech,resnet,cnn,NT,test_accuracy_macro,patch_shuffle,6,0.3707295060157776
20241028_113207,bigearthnet,regnet,cnn,NT,test_mAP_macro,channel_shuffle,0,0.6692179441452026
20241028_122810,bigearthnet,mobilenet,cnn,NT,test_mAP_macro,patch_rotation,6,0.6185839176177979
20241028_164502,imagenet,cait,transformer,PT,test_accuracy_macro,bilateral,3,0.8452526330947876
20241028_123437,deepglobe,pvt,transformer,NT,test_mAP_macro,gaussian,1.0,0.6546706557273865
20241028_102427,imagenet,resnet,cnn,PT,test_accuracy_macro,median,9,0.383813738822937
20241028_124259,bigearthnet,xception,cnn,NT,test_mAP_macro,patch_shuffle,1,0.6704792380332947
20241028_141802,bigearthnet,cait,transformer,NT,test_mAP_macro,gaussian,0.0,0.6701409816741943
20241028_142959,caltech,vit,transformer,NT,test_accuracy_macro,gaussian,9.0,0.34315913915634155
20241028_132939,rgb_bigearthnet,vit,transformer,NT,test_mAP_macro,median,15,0.4412594735622406
20241028_104029,imagenet,resnet,cnn,PT,test_accuracy_macro,channel_inversion,6,0.8293503522872925
20241028_121448,deepglobe,deit,transformer,NT,test_mAP_macro,patch_shuffle,6,0.6287527680397034
20241028_114934,deepglobe,inception,cnn,NT,test_mAP_macro,channel_shuffle,0,0.6915020942687988
20241028_113549,deepglobe,xception,cnn,NT,test_mAP_macro,gaussian,5.0,0.39193400740623474
20241028_163104,caltech_120,inception,cnn,NT,test_accuracy_macro,channel_shuffle,12,0.34385162591934204
20241028_102928,bigearthnet,resnet,cnn,NT,test_mAP_macro,patch_shuffle,6,0.6305814981460571
20241028_144128,caltech,swin,transformer,NT,test_accuracy_macro,median,15,0.5652151107788086
20241028_144736,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,bilateral,15,0.4608505070209503
20241028_160008,caltech_120,regnet,cnn,NT,test_accuracy_macro,channel_shuffle,6,0.2870318591594696
20241028_105400,imagenet,efficientnet,cnn,PT,test_accuracy_macro,sobel,0,0.8193441033363342
20241028_123148,deepglobe,pvt,transformer,NT,test_mAP_macro,bilateral,5,0.2333725541830063
20241028_150907,caltech,beit,transformer,NT,test_accuracy_macro,bilateral,0,0.5494170188903809
20241028_110628,deepglobe,densenet,cnn,NT,test_mAP_macro,patch_shuffle,8,0.6671302318572998
20241028_141926,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,patch_shuffle,6,0.5583003759384155
20241009_114018,caltech,pit,transformer,ST,test_accuracy_macro,,,0.579811692237854
20241028_162802,caltech_120,inception,cnn,NT,test_accuracy_macro,gaussian,2.0,0.2554853856563568
20241028_115125,bigearthnet,densenet,cnn,NT,test_mAP_macro,patch_rotation,11,0.6402649283409119
20241028_150732,bigearthnet,pit,transformer,NT,test_mAP_macro,greyscale,1,0.31052184104919434
20241028_180521,imagenet,beit,transformer,PT,test_accuracy_macro,bilateral,15,0.05772446095943451
20241028_155226,caltech_120,convnext,cnn,NT,test_accuracy_macro,patch_shuffle,8,0.1011616513133049
20241028_145432,bigearthnet,pit,transformer,NT,test_mAP_macro,median,0,0.6494362354278564
20241028_135253,caltech,densenet,cnn,NT,test_accuracy_macro,channel_inversion,3,0.1804085522890091
20241028_140458,caltech,mobilenet,cnn,NT,test_accuracy_macro,patch_shuffle,15,0.08095266669988632
20241028_130746,imagenet,resnext,cnn,PT,test_accuracy_macro,sobel,0,0.896796464920044
20241028_143658,bigearthnet,pvt,transformer,NT,test_mAP_macro,median,15,0.5479369163513184
20241007_120448,bigearthnet,resnet,cnn,ST,test_mAP_macro,,,0.7039491534233093
20241028_144937,caltech,cait,transformer,NT,test_accuracy_macro,gaussian,1.0,0.47038957476615906
20241028_152502,caltech,convmixer,transformer,NT,test_accuracy_macro,patch_rotation,4,0.4156246483325958
20241028_133940,bigearthnet,vit,transformer,NT,test_mAP_macro,patch_rotation,1,0.6728124618530273
20241028_155801,caltech_120,regnet,cnn,NT,test_accuracy_macro,sobel,3,0.0640147253870964
20241028_161625,caltech_120,mobilenet,cnn,NT,test_accuracy_macro,gaussian,9.0,0.09295967221260071
20241028_122227,deepglobe,cait,transformer,NT,test_mAP_macro,median,0,0.706009566783905
20241028_164348,caltech_120,deit,transformer,NT,test_accuracy_macro,bilateral,9,0.48409074544906616
20241028_121823,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,median,5,0.43530142307281494
20241028_153906,caltech_120,resnet,cnn,NT,test_accuracy_macro,patch_shuffle,1,0.6652882099151611
20241028_130614,rgb_bigearthnet,inception,cnn,NT,test_mAP_macro,channel_inversion,2,0.24758867919445038
20241028_124102,deepglobe,pvt,transformer,NT,test_mAP_macro,channel_inversion,6,0.21056167781352997
20241028_123325,bigearthnet,xception,cnn,NT,test_mAP_macro,bilateral,0,0.6704792380332947
20241028_095218,imagenet,efficientnet,cnn,PT,test_accuracy_macro,bilateral,9,0.6411657929420471
20241028_133418,rgb_bigearthnet,vit,transformer,NT,test_mAP_macro,patch_shuffle,4,0.5840310454368591
20241028_164521,caltech_120,deit,transformer,NT,test_accuracy_macro,gaussian,2.0,0.493033230304718
20241028_170120,caltech_120,pvt,transformer,NT,test_accuracy_macro,channel_shuffle,0,0.6589586138725281
20241028_162648,imagenet,swin,transformer,PT,test_accuracy_macro,gaussian,1.0,0.7267895340919495
20241028_140519,caltech,mobilenet,cnn,NT,test_accuracy_macro,patch_rotation,4,0.2775566875934601
20241028_130520,deepglobe,convmixer,transformer,NT,test_mAP_macro,median,9,0.2290624976158142
20241028_170507,caltech_120,pit,transformer,NT,test_accuracy_macro,gaussian,9.0,0.5575196743011475
20241028_150727,rgb_bigearthnet,beit,transformer,NT,test_mAP_macro,median,9,0.5137953758239746
20241028_113730,deepglobe,xception,cnn,NT,test_mAP_macro,patch_shuffle,8,0.5951313972473145
20241028_141956,caltech,inception,cnn,NT,test_accuracy_macro,channel_shuffle,3,0.3587088882923126
20241028_103143,rgb_bigearthnet,resnet,cnn,NT,test_mAP_macro,patch_rotation,15,0.53617262840271
20241028_111314,imagenet,convnext,cnn,PT,test_accuracy_macro,bilateral,0,0.8638457655906677
20241028_102852,rgb_bigearthnet,resnet,cnn,NT,test_mAP_macro,patch_shuffle,11,0.5009908676147461
20241028_152847,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,gaussian,0.0,0.6078516840934753
20241028_133815,caltech,convnext,cnn,NT,test_accuracy_macro,channel_inversion,1,0.1493094563484192
20241028_122354,deepglobe,cait,transformer,NT,test_mAP_macro,gaussian,0.5,0.7067180871963501
20241028_111519,bigearthnet,convnext,cnn,NT,test_mAP_macro,channel_inversion,6,0.20034289360046387
20241028_103437,imagenet,resnet,cnn,PT,test_accuracy_macro,patch_rotation,6,0.4533642828464508
20241028_103020,imagenet,resnet,cnn,PT,test_accuracy_macro,patch_shuffle,1,0.8707149028778076
20241028_132310,caltech,resnet,cnn,NT,test_accuracy_macro,channel_shuffle,3,0.36328765749931335
20241028_170325,caltech_120,pit,transformer,NT,test_accuracy_macro,bilateral,15,0.6133820414543152
20241028_112205,bigearthnet,regnet,cnn,NT,test_mAP_macro,median,5,0.6398245692253113
20241028_144738,caltech,cait,transformer,NT,test_accuracy_macro,bilateral,15,0.46974509954452515
20241028_174820,imagenet,pit,transformer,PT,test_accuracy_macro,gaussian,5.0,0.2772551476955414
20241028_105312,deepglobe,regnet,cnn,NT,test_mAP_macro,gaussian,0.0,0.6794567108154297
20241028_153257,caltech,mvit,transformer,NT,test_accuracy_macro,patch_shuffle,11,0.17178112268447876
20241028_143159,bigearthnet,pvt,transformer,NT,test_mAP_macro,bilateral,9,0.6327494382858276
20241028_112910,deepglobe,mobilenet,cnn,NT,test_mAP_macro,patch_rotation,15,0.5462697744369507
20241028_105439,bigearthnet,efficientnet,cnn,NT,test_mAP_macro,channel_inversion,2,0.3006260395050049
20241028_192003,imagenet,mvit,transformer,PT,test_accuracy_macro,patch_shuffle,6,0.5761777758598328
20241028_103350,bigearthnet,resnet,cnn,NT,test_mAP_macro,channel_shuffle,6,0.2767697870731354
20241028_161223,imagenet,deit,transformer,PT,test_accuracy_macro,channel_shuffle,3,0.4666038155555725
20241028_191117,imagenet,mvit,transformer,PT,test_accuracy_macro,median,0,0.8389794230461121
20241028_154856,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,greyscale,1,0.3585044741630554
20241028_125107,deepglobe,beit,transformer,NT,test_mAP_macro,bilateral,3,0.22647850215435028
20241028_104101,rgb_bigearthnet,efficientnet,cnn,NT,test_mAP_macro,median,15,0.3367416560649872
20241028_184543,imagenet,convmixer,transformer,PT,test_accuracy_macro,gaussian,15.0,0.02490675449371338
20241028_115827,deepglobe,regnety,cnn,NT,test_mAP_macro,patch_rotation,8,0.6874066591262817
20241028_114042,deepglobe,xception,cnn,NT,test_mAP_macro,channel_inversion,2,0.257959246635437
20241028_121649,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,bilateral,31,0.31453245878219604
20241028_152818,imagenet,vit,transformer,PT,test_accuracy_macro,median,3,0.2862134277820587
20241028_145509,bigearthnet,pit,transformer,NT,test_mAP_macro,median,5,0.6496176719665527
20241028_161322,imagenet,deit,transformer,PT,test_accuracy_macro,channel_shuffle,12,0.46552571654319763
20241028_135520,caltech,resnext,cnn,NT,test_accuracy_macro,median,9,0.4650688171386719
20241028_173514,imagenet,pvt,transformer,PT,test_accuracy_macro,channel_inversion,1,0.4613099694252014
20241028_144527,bigearthnet,pvt,transformer,NT,test_mAP_macro,patch_rotation,15,0.6648629903793335
20241028_124846,bigearthnet,xception,cnn,NT,test_mAP_macro,channel_shuffle,12,0.25915414094924927
20241028_111352,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,channel_inversion,2,0.2678619921207428
20241028_150643,caltech,pit,transformer,NT,test_accuracy_macro,patch_rotation,1,0.38833436369895935
20241028_135930,bigearthnet,deit,transformer,NT,test_mAP_macro,channel_shuffle,0,0.6552188992500305
20241028_163339,caltech_120,regnety,cnn,NT,test_accuracy_macro,gaussian,0.0,0.5188874006271362
20241028_153030,caltech,mvit,transformer,NT,test_accuracy_macro,median,15,0.6120367050170898
20241028_154112,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,channel_inversion,0,0.6078516840934753
20241028_144103,caltech,swin,transformer,NT,test_accuracy_macro,median,3,0.6305565237998962
20241004_141654,caltech,resnet,cnn,ST,test_accuracy_macro,,,0.9802752137184143
20241028_124943,bigearthnet,xception,cnn,NT,test_mAP_macro,channel_inversion,2,0.28651514649391174
20241028_161202,caltech_120,resnext,cnn,NT,test_accuracy_macro,patch_rotation,4,0.36936891078948975
20241028_114007,deepglobe,xception,cnn,NT,test_mAP_macro,channel_shuffle,12,0.34817761182785034
20241028_132645,rgb_bigearthnet,vit,transformer,NT,test_mAP_macro,bilateral,9,0.5162040591239929
20241002_144249,deepglobe,efficientnet,cnn,ST,test_mAP_macro,,,0.30128714442253113
20241028_163431,imagenet,swin,transformer,PT,test_accuracy_macro,patch_rotation,1,0.6336118578910828
20241028_135658,caltech,resnext,cnn,NT,test_accuracy_macro,sobel,3,0.04294319450855255
20241028_115859,deepglobe,regnety,cnn,NT,test_mAP_macro,channel_shuffle,0,0.6937422156333923
20241028_192218,imagenet,mvit,transformer,PT,test_accuracy_macro,patch_rotation,2,0.642119824886322
20241028_171700,caltech_120,convmixer,transformer,NT,test_accuracy_macro,bilateral,15,0.3377779424190521
20241028_112820,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,patch_rotation,4,0.589836835861206
20241028_091705,imagenet,resnet,cnn,PT,test_accuracy_macro,bilateral,9,0.6022534966468811
20241028_120339,bigearthnet,resnext,cnn,NT,test_mAP_macro,gaussian,0.5,0.6751523613929749
20241028_124456,deepglobe,pit,transformer,NT,test_mAP_macro,gaussian,2.0,0.643278956413269
20241028_110749,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,patch_shuffle,11,0.4669637978076935
20241028_114035,rgb_bigearthnet,densenet,cnn,NT,test_mAP_macro,median,31,0.3558977246284485
20241028_150454,caltech,pit,transformer,NT,test_accuracy_macro,gaussian,1.0,0.5914053916931152
20241028_124629,bigearthnet,xception,cnn,NT,test_mAP_macro,patch_rotation,8,0.6528908610343933
20241028_143627,imagenet,inception,cnn,PT,test_accuracy_macro,gaussian,5.0,0.2203829437494278
20241028_154212,bigearthnet,convmixer,transformer,NT,test_mAP_macro,patch_shuffle,11,0.5844672322273254
20241028_134309,caltech,regnet,cnn,NT,test_accuracy_macro,patch_rotation,1,0.4409014880657196
20241028_124233,rgb_bigearthnet,xception,cnn,NT,test_mAP_macro,patch_shuffle,6,0.5785182118415833
